Customer_sk,Product_sk,Supplier_sk,TransactionProfile_sk,orderDate_sk,saleDate_sk,invoiceID(DD),shipCost,daysToShip,discounted,source,qty,salesAmount
83,31,13,1,1,199,19673,,,0,TPCE,9,2549
103,31,13,1,1,1717,19680,,,0,TPCE,7,1983
90,31,13,1,1,11229,19684,,,0,TPCE,13,3682
107,31,13,1,1,29951,19700,,,0,TPCE,13,3682
99,31,13,1,1,293,19703,,,0,TPCE,19,5382
91,31,13,1,1,1584,19712,,,0,TPCE,5,1416
113,31,13,1,1,5000,19717,,,0,TPCE,17,4816
115,31,13,1,1,1873,19722,,,0,TPCE,12,3399
95,31,13,1,1,29959,19732,,,0,TPCE,3,849
100,31,13,1,1,18144,19734,,,0,TPCE,6,1699
97,31,13,1,1,7684,19762,,,0,TPCE,2,566
96,31,13,1,1,7698,19772,,,0,TPCE,14,3966
95,31,13,1,1,3798,19783,,,0,TPCE,15,4249
100,31,13,1,1,2034,19786,,,0,TPCE,3,849
108,31,13,1,1,12108,19797,,,0,TPCE,9,2549
104,31,13,1,1,265,19807,,,0,TPCE,3,849
85,31,13,1,1,4501,19809,,,0,TPCE,19,5382
108,31,13,1,1,7829,19810,,,0,TPCE,16,4532
108,31,13,1,1,344,19829,,,0,TPCE,12,3399
103,31,13,1,1,3604,19831,,,0,TPCE,16,4532
116,31,13,1,1,17970,19845,,,0,TPCE,17,4816
116,31,13,1,1,1745,19850,,,0,TPCE,4,1133
84,31,13,1,1,1340,19854,,,0,TPCE,16,4532
118,31,13,1,1,1163,19855,,,0,TPCE,15,4249
111,31,13,1,1,267,19864,,,0,TPCE,13,3682
92,31,13,1,1,17207,19867,,,0,TPCE,5,1416
115,31,13,1,1,216,19888,,,0,TPCE,19,5382
89,31,13,1,1,3239,19918,,,0,TPCE,14,3966
96,31,13,1,1,419,19922,,,0,TPCE,8,2266
105,31,13,1,1,1166,19935,,,0,TPCE,15,4249
117,31,13,1,1,5045,19936,,,0,TPCE,4,1133
119,31,13,1,1,4136,19941,,,0,TPCE,20,5666
101,31,13,1,1,308,19942,,,0,TPCE,15,4249
119,31,13,1,1,4032,19949,,,0,TPCE,2,566
108,31,13,1,1,10982,19956,,,0,TPCE,7,1983
106,31,13,1,1,5061,19963,,,0,TPCE,9,2549
94,31,13,1,1,10793,19994,,,0,TPCE,13,3682
96,31,13,1,1,326,19996,,,0,TPCE,9,2549
104,32,13,1,1,414,15,,,0,TPCE,7,2861
120,32,13,1,1,1223,18,,,0,TPCE,4,1635
95,32,13,1,1,1982,26,,,0,TPCE,8,3270
116,32,13,1,1,11459,28,,,0,TPCE,8,3270
96,32,13,1,1,10699,32,,,0,TPCE,10,4088
87,32,13,1,1,2770,35,,,0,TPCE,3,1226
113,32,13,1,1,55161,36,,,0,TPCE,17,6949
119,32,13,1,1,3464,40,,,0,TPCE,6,2452
103,32,13,1,1,441,42,,,0,TPCE,13,5314
108,32,13,1,1,9128,46,,,0,TPCE,15,6132
96,32,13,1,1,26906,50,,,0,TPCE,10,4088
109,32,13,1,1,11672,97,,,0,TPCE,10,4088
91,32,13,1,1,6968,138,,,0,TPCE,7,2861
82,32,13,1,1,552,153,,,0,TPCE,8,3270
117,32,13,1,1,3329,157,,,0,TPCE,11,4496
111,32,13,1,1,2078,184,,,0,TPCE,13,5314
93,32,13,1,1,33009,188,,,0,TPCE,17,6949
122,32,13,1,1,3926,198,,,0,TPCE,11,4496
85,32,13,1,1,6495,224,,,0,TPCE,6,2452
104,32,13,1,1,313,252,,,0,TPCE,7,2861
82,32,13,1,1,702,264,,,0,TPCE,18,7358
96,32,13,1,1,18286,273,,,0,TPCE,13,5314
113,32,13,1,1,771,297,,,0,TPCE,20,8176
107,32,13,1,1,7811,304,,,0,TPCE,15,6132
99,32,13,1,1,9167,306,,,0,TPCE,11,4496
82,32,13,1,1,8155,318,,,0,TPCE,20,8176
84,32,13,1,1,9919,324,,,0,TPCE,2,817
93,32,13,1,1,3991,341,,,0,TPCE,2,817
96,32,13,1,1,3569,342,,,0,TPCE,3,1226
110,32,13,1,1,15687,356,,,0,TPCE,14,5723
102,32,13,1,1,188,372,,,0,TPCE,9,3679
114,32,13,1,1,3630,373,,,0,TPCE,7,2861
115,32,13,1,1,7797,375,,,0,TPCE,6,2452
109,32,13,1,1,33199,393,,,0,TPCE,11,4496
103,32,13,1,1,11642,394,,,0,TPCE,11,4496
115,32,13,1,1,14540,397,,,0,TPCE,2,817
92,32,13,1,1,7146,409,,,0,TPCE,18,7358
107,32,13,1,1,3540,410,,,0,TPCE,5,2044
116,32,13,1,1,3710,413,,,0,TPCE,3,1226
103,32,13,1,1,9521,417,,,0,TPCE,7,2861
119,32,13,1,1,40860,428,,,0,TPCE,5,2044
103,32,13,1,1,290,429,,,0,TPCE,9,3679
95,32,13,1,1,9070,433,,,0,TPCE,17,6949
94,32,13,1,1,14566,447,,,0,TPCE,2,817
82,32,13,1,1,11639,454,,,0,TPCE,2,817
115,32,13,1,1,3364,464,,,0,TPCE,10,4088
104,32,13,1,1,1678,479,,,0,TPCE,7,2861
93,32,13,1,1,3793,487,,,0,TPCE,20,8176
91,32,13,1,1,6382,543,,,0,TPCE,17,6949
119,32,13,1,1,1558,544,,,0,TPCE,14,5723
112,32,13,1,1,3975,545,,,0,TPCE,12,4905
83,32,13,1,1,10908,546,,,0,TPCE,14,5723
112,32,13,1,1,17311,554,,,0,TPCE,14,5723
115,32,13,1,1,8750,559,,,0,TPCE,14,5723
111,32,13,1,1,3464,562,,,0,TPCE,9,3679
121,32,13,1,1,3332,569,,,0,TPCE,7,2861
97,32,13,1,1,2141,571,,,0,TPCE,3,1226
96,32,13,1,1,8770,579,,,0,TPCE,15,6132
89,32,13,1,1,2084,590,,,0,TPCE,7,2861
114,32,13,1,1,2309,600,,,0,TPCE,5,2044
114,32,13,1,1,9612,608,,,0,TPCE,3,1226
94,32,13,1,1,3920,617,,,0,TPCE,13,5314
119,32,13,1,1,3995,631,,,0,TPCE,19,7767
90,32,13,1,1,7837,632,,,0,TPCE,5,2044
105,32,13,1,1,3898,638,,,0,TPCE,5,2044
101,32,13,1,1,38179,646,,,0,TPCE,4,1635
92,32,13,1,1,14516,678,,,0,TPCE,13,5314
82,32,13,1,1,3908,684,,,0,TPCE,11,4496
97,32,13,1,1,2302,690,,,0,TPCE,7,2861
89,32,13,1,1,27879,707,,,0,TPCE,2,817
102,32,13,1,1,2608,711,,,0,TPCE,13,5314
83,32,13,1,1,15502,717,,,0,TPCE,16,6540
118,32,13,1,1,17652,741,,,0,TPCE,16,6540
109,32,13,1,1,21210,760,,,0,TPCE,13,5314
111,32,13,1,1,953,768,,,0,TPCE,14,5723
85,32,13,1,1,11267,769,,,0,TPCE,3,1226
107,32,13,1,1,4368,785,,,0,TPCE,2,817
117,32,13,1,1,4017,788,,,0,TPCE,10,4088
114,32,13,1,1,291,793,,,0,TPCE,9,3679
119,32,13,1,1,9967,798,,,0,TPCE,16,6540
111,32,13,1,1,10670,801,,,0,TPCE,19,7767
90,32,13,1,1,17274,818,,,0,TPCE,15,6132
89,32,13,1,1,9991,822,,,0,TPCE,11,4496
95,32,13,1,1,1013,840,,,0,TPCE,5,2044
105,32,13,1,1,6427,848,,,0,TPCE,10,4088
121,32,13,1,1,446,873,,,0,TPCE,4,1635
111,32,13,1,1,27292,878,,,0,TPCE,8,3270
103,32,13,1,1,2752,883,,,0,TPCE,2,817
113,32,13,1,1,4469,886,,,0,TPCE,3,1226
112,32,13,1,1,33014,890,,,0,TPCE,16,6540
101,32,13,1,1,24864,914,,,0,TPCE,15,6132
104,32,13,1,1,2874,920,,,0,TPCE,7,2861
103,32,13,1,1,21713,926,,,0,TPCE,3,1226
87,32,13,1,1,11592,936,,,0,TPCE,3,1226
86,32,13,1,1,4526,943,,,0,TPCE,8,3270
112,32,13,1,1,9931,950,,,0,TPCE,15,6132
112,32,13,1,1,4272,951,,,0,TPCE,13,5314
106,32,13,1,1,14372,955,,,0,TPCE,10,4088
121,32,13,1,1,38075,962,,,0,TPCE,13,5314
94,32,13,1,1,14566,978,,,0,TPCE,14,5723
94,32,13,1,1,4562,979,,,0,TPCE,9,3679
101,32,13,1,1,7685,988,,,0,TPCE,20,8176
116,32,13,1,1,2160,1004,,,0,TPCE,3,1226
87,32,13,1,1,2944,1006,,,0,TPCE,19,7767
103,32,13,1,1,2036,1011,,,0,TPCE,5,2044
121,32,13,1,1,14257,1020,,,0,TPCE,9,3679
91,32,13,1,1,1659,1026,,,0,TPCE,17,6949
116,32,13,1,1,2449,1029,,,0,TPCE,14,5723
91,32,13,1,1,2583,1039,,,0,TPCE,14,5723
92,32,13,1,1,10802,1041,,,0,TPCE,14,5723
91,32,13,1,1,10842,1058,,,0,TPCE,18,7358
82,32,13,1,1,10000,1061,,,0,TPCE,18,7358
114,32,13,1,1,3169,1063,,,0,TPCE,9,3679
82,32,13,1,1,438,1064,,,0,TPCE,3,1226
122,32,13,1,1,1843,1075,,,0,TPCE,20,8176
102,32,13,1,1,3141,1085,,,0,TPCE,15,6132
93,32,13,1,1,28716,1088,,,0,TPCE,7,2861
89,32,13,1,1,10000,1095,,,0,TPCE,12,4905
97,32,13,1,1,4737,1154,,,0,TPCE,3,1226
85,32,13,1,1,14463,1167,,,0,TPCE,11,4496
93,32,13,1,1,2437,1171,,,0,TPCE,6,2452
112,32,13,1,1,7961,1181,,,0,TPCE,20,8176
114,32,13,1,1,4766,1183,,,0,TPCE,19,7767
102,32,13,1,1,8204,1186,,,0,TPCE,9,3679
84,32,13,1,1,3744,1215,,,0,TPCE,8,3270
83,32,13,1,1,4813,1230,,,0,TPCE,19,7767
117,32,13,1,1,4815,1232,,,0,TPCE,3,1226
95,32,13,1,1,2652,1233,,,0,TPCE,10,4088
82,32,13,1,1,4238,1253,,,0,TPCE,13,5314
82,32,13,1,1,4807,1258,,,0,TPCE,3,1226
111,32,13,1,1,2924,1259,,,0,TPCE,18,7358
120,32,13,1,1,14599,1267,,,0,TPCE,6,2452
90,32,13,1,1,4187,1276,,,0,TPCE,17,6949
86,32,13,1,1,7686,1281,,,0,TPCE,13,5314
112,32,13,1,1,3489,1283,,,0,TPCE,8,3270
112,32,13,1,1,11419,1297,,,0,TPCE,11,4496
102,32,13,1,1,11447,1303,,,0,TPCE,16,6540
111,32,13,1,1,3936,1341,,,0,TPCE,14,5723
111,32,13,1,1,9135,1343,,,0,TPCE,8,3270
111,32,13,1,1,4238,1352,,,0,TPCE,4,1635
92,32,13,1,1,11632,1374,,,0,TPCE,18,7358
89,32,13,1,1,22480,1383,,,0,TPCE,9,3679
122,32,13,1,1,232,1423,,,0,TPCE,13,5314
97,32,13,1,1,11092,1426,,,0,TPCE,18,7358
89,32,13,1,1,3483,1441,,,0,TPCE,9,3679
85,32,13,1,1,3866,1442,,,0,TPCE,17,6949
120,32,13,1,1,2046,1455,,,0,TPCE,7,2861
116,32,13,1,1,811,1458,,,0,TPCE,6,2452
117,32,13,1,1,17652,1470,,,0,TPCE,3,1226
121,32,13,1,1,3039,1501,,,0,TPCE,20,8176
92,32,13,1,1,29281,1505,,,0,TPCE,13,5314
102,32,13,1,1,3816,1511,,,0,TPCE,2,817
119,32,13,1,1,4526,1535,,,0,TPCE,19,7767
91,32,13,1,1,6978,1536,,,0,TPCE,15,6132
117,32,13,1,1,7549,1543,,,0,TPCE,12,4905
99,32,13,1,1,2245,1547,,,0,TPCE,18,7358
94,32,13,1,1,1707,1548,,,0,TPCE,9,3679
119,32,13,1,1,15859,1551,,,0,TPCE,7,2861
93,32,13,1,1,15502,1557,,,0,TPCE,10,4088
105,32,13,1,1,28397,1563,,,0,TPCE,10,4088
106,32,13,1,1,150,1576,,,0,TPCE,17,6949
84,32,13,1,1,2766,1598,,,0,TPCE,9,3679
94,32,13,1,1,5193,1610,,,0,TPCE,13,5314
91,32,13,1,1,3814,1611,,,0,TPCE,7,2861
87,32,13,1,1,1435,1628,,,0,TPCE,9,3679
96,32,13,1,1,572,1631,,,0,TPCE,19,7767
93,32,13,1,1,1472,1670,,,0,TPCE,12,4905
99,32,13,1,1,7146,1697,,,0,TPCE,8,3270
105,32,13,1,1,17497,1702,,,0,TPCE,7,2861
117,32,13,1,1,3926,1704,,,0,TPCE,19,7767
95,32,13,1,1,14225,1717,,,0,TPCE,2,817
120,32,13,1,1,2425,1725,,,0,TPCE,6,2452
114,32,13,1,1,1518,1731,,,0,TPCE,5,2044
109,32,13,1,1,5322,1739,,,0,TPCE,9,3679
87,32,13,1,1,290,1740,,,0,TPCE,5,2044
94,32,13,1,1,2699,1750,,,0,TPCE,2,817
83,32,13,1,1,10341,1754,,,0,TPCE,11,4496
86,32,13,1,1,2681,1762,,,0,TPCE,11,4496
100,32,13,1,1,23406,1768,,,0,TPCE,17,6949
102,32,13,1,1,2956,1780,,,0,TPCE,15,6132
112,32,13,1,1,45920,1790,,,0,TPCE,20,8176
106,32,13,1,1,10395,1798,,,0,TPCE,20,8176
89,32,13,1,1,5384,1801,,,0,TPCE,12,4905
103,32,13,1,1,4484,1813,,,0,TPCE,18,7358
84,32,13,1,1,288,1831,,,0,TPCE,19,7767
95,32,13,1,1,4542,1840,,,0,TPCE,8,3270
107,32,13,1,1,11312,1843,,,0,TPCE,17,6949
114,32,13,1,1,153,1846,,,0,TPCE,12,4905
104,32,13,1,1,33046,1849,,,0,TPCE,14,5723
83,32,13,1,1,140,1850,,,0,TPCE,13,5314
91,32,13,1,1,10526,1863,,,0,TPCE,15,6132
116,32,13,1,1,4213,1871,,,0,TPCE,18,7358
116,32,13,1,1,10902,1879,,,0,TPCE,4,1635
102,32,13,1,1,8199,1884,,,0,TPCE,14,5723
111,32,13,1,1,2455,1885,,,0,TPCE,14,5723
105,32,13,1,1,16037,1921,,,0,TPCE,8,3270
96,32,13,1,1,625,1946,,,0,TPCE,16,6540
104,32,13,1,1,10790,1951,,,0,TPCE,18,7358
122,32,13,1,1,2111,1977,,,0,TPCE,11,4496
82,32,13,1,1,150,1982,,,0,TPCE,10,4088
100,32,13,1,1,3741,1985,,,0,TPCE,3,1226
115,32,13,1,1,8207,1996,,,0,TPCE,3,1226
110,32,13,1,1,3594,2002,,,0,TPCE,10,4088
114,32,13,1,1,6978,2011,,,0,TPCE,6,2452
102,32,13,1,1,17464,2013,,,0,TPCE,4,1635
122,32,13,1,1,3566,2021,,,0,TPCE,11,4496
109,32,13,1,1,8716,2035,,,0,TPCE,9,3679
110,32,13,1,1,6515,2041,,,0,TPCE,6,2452
87,32,13,1,1,406,2043,,,0,TPCE,8,3270
112,32,13,1,1,1231,2056,,,0,TPCE,12,4905
121,32,13,1,1,21715,2060,,,0,TPCE,16,6540
114,32,13,1,1,3315,2063,,,0,TPCE,14,5723
115,32,13,1,1,2125,2067,,,0,TPCE,14,5723
84,32,13,1,1,5659,2076,,,0,TPCE,2,817
94,32,13,1,1,48929,2077,,,0,TPCE,9,3679
109,32,13,1,1,5220,2093,,,0,TPCE,6,2452
89,32,13,1,1,5498,2102,,,0,TPCE,20,8176
119,32,13,1,1,9932,2103,,,0,TPCE,2,817
111,32,13,1,1,27937,2109,,,0,TPCE,13,5314
110,32,13,1,1,833,2126,,,0,TPCE,18,7358
103,32,13,1,1,18150,2129,,,0,TPCE,12,4905
120,32,13,1,1,2178,2133,,,0,TPCE,4,1635
107,32,13,1,1,11455,2170,,,0,TPCE,10,4088
102,32,13,1,1,9183,2180,,,0,TPCE,2,817
85,32,13,1,1,2838,2189,,,0,TPCE,8,3270
110,32,13,1,1,15644,2193,,,0,TPCE,17,6949
100,32,13,1,1,8171,2197,,,0,TPCE,16,6540
89,32,13,1,1,17578,2207,,,0,TPCE,20,8176
117,32,13,1,1,2296,2239,,,0,TPCE,17,6949
116,32,13,1,1,9059,2249,,,0,TPCE,7,2861
91,32,13,1,1,5303,2255,,,0,TPCE,20,8176
118,32,13,1,1,4274,2260,,,0,TPCE,3,1226
117,32,13,1,1,26759,2261,,,0,TPCE,3,1226
117,32,13,1,1,302,2262,,,0,TPCE,19,7767
82,32,13,1,1,7692,2273,,,0,TPCE,6,2452
85,32,13,1,1,4813,2299,,,0,TPCE,12,4905
117,32,13,1,1,28396,2320,,,0,TPCE,15,6132
95,32,13,1,1,7811,2332,,,0,TPCE,14,5723
100,32,13,1,1,17366,2333,,,0,TPCE,16,6540
89,32,13,1,1,4808,2348,,,0,TPCE,14,5723
115,32,13,1,1,7711,2356,,,0,TPCE,17,6949
100,32,13,1,1,17227,2365,,,0,TPCE,7,2861
86,32,13,1,1,7815,2366,,,0,TPCE,2,817
87,32,13,1,1,139,2374,,,0,TPCE,18,7358
92,32,13,1,1,4946,2375,,,0,TPCE,6,2452
86,32,13,1,1,2754,2378,,,0,TPCE,14,5723
106,32,13,1,1,17338,2382,,,0,TPCE,17,6949
97,32,13,1,1,15687,2388,,,0,TPCE,5,2044
95,32,13,1,1,382,2394,,,0,TPCE,8,3270
86,32,13,1,1,9169,2401,,,0,TPCE,20,8176
84,32,13,1,1,28531,2410,,,0,TPCE,20,8176
105,32,13,1,1,11335,2417,,,0,TPCE,2,817
101,32,13,1,1,2545,2420,,,0,TPCE,5,2044
118,32,13,1,1,788,2425,,,0,TPCE,17,6949
85,32,13,1,1,17461,2440,,,0,TPCE,2,817
86,32,13,1,1,11688,2448,,,0,TPCE,6,2452
90,32,13,1,1,290,2453,,,0,TPCE,7,2861
107,32,13,1,1,29951,2456,,,0,TPCE,13,5314
104,32,13,1,1,3616,2462,,,0,TPCE,11,4496
105,32,13,1,1,3440,2473,,,0,TPCE,6,2452
85,32,13,1,1,15530,2486,,,0,TPCE,14,5723
109,32,13,1,1,46533,2504,,,0,TPCE,7,2861
95,32,13,1,1,18105,2508,,,0,TPCE,3,1226
104,32,13,1,1,170,2528,,,0,TPCE,13,5314
101,32,13,1,1,26970,2533,,,0,TPCE,10,4088
91,32,13,1,1,7880,2543,,,0,TPCE,11,4496
87,32,13,1,1,18348,2545,,,0,TPCE,8,3270
84,32,13,1,1,260,2548,,,0,TPCE,13,5314
113,32,13,1,1,523,2592,,,0,TPCE,10,4088
109,32,13,1,1,39259,2608,,,0,TPCE,11,4496
93,32,13,1,1,7746,2617,,,0,TPCE,10,4088
122,32,13,1,1,3788,2625,,,0,TPCE,13,5314
120,32,13,1,1,1754,2640,,,0,TPCE,12,4905
122,32,13,1,1,2453,2648,,,0,TPCE,20,8176
105,32,13,1,1,39340,2686,,,0,TPCE,4,1635
96,32,13,1,1,6797,2717,,,0,TPCE,13,5314
100,32,13,1,1,51332,2742,,,0,TPCE,18,7358
115,32,13,1,1,4467,2749,,,0,TPCE,10,4088
121,32,13,1,1,2501,2751,,,0,TPCE,3,1226
100,32,13,1,1,1762,2761,,,0,TPCE,5,2044
114,32,13,1,1,23711,2768,,,0,TPCE,20,8176
103,32,13,1,1,9942,2769,,,0,TPCE,20,8176
92,32,13,1,1,6801,2771,,,0,TPCE,19,7767
107,32,13,1,1,9981,2776,,,0,TPCE,15,6132
106,32,13,1,1,2895,2794,,,0,TPCE,4,1635
99,32,13,1,1,4268,2795,,,0,TPCE,20,8176
86,32,13,1,1,3645,2802,,,0,TPCE,17,6949
86,32,13,1,1,3867,2820,,,0,TPCE,6,2452
100,32,13,1,1,21258,2822,,,0,TPCE,12,4905
107,32,13,1,1,32652,2826,,,0,TPCE,16,6540
102,32,13,1,1,4929,2840,,,0,TPCE,18,7358
120,32,13,1,1,11552,2841,,,0,TPCE,17,6949
113,32,13,1,1,5303,2842,,,0,TPCE,6,2452
100,32,13,1,1,3065,2868,,,0,TPCE,20,8176
103,32,13,1,1,2857,2870,,,0,TPCE,11,4496
107,32,13,1,1,11704,2874,,,0,TPCE,19,7767
113,32,13,1,1,303,2900,,,0,TPCE,17,6949
99,32,13,1,1,2070,2909,,,0,TPCE,8,3270
116,32,13,1,1,2040,2912,,,0,TPCE,20,8176
93,32,13,1,1,9967,2925,,,0,TPCE,14,5723
91,32,13,1,1,6526,2955,,,0,TPCE,3,1226
110,32,13,1,1,15698,2957,,,0,TPCE,15,6132
119,32,13,1,1,363,2981,,,0,TPCE,10,4088
121,32,13,1,1,10613,2982,,,0,TPCE,6,2452
117,32,13,1,1,11449,3011,,,0,TPCE,18,7358
84,32,13,1,1,21260,3019,,,0,TPCE,15,6132
90,32,13,1,1,1608,3025,,,0,TPCE,9,3679
119,32,13,1,1,2455,3032,,,0,TPCE,15,6132
121,32,13,1,1,4593,3060,,,0,TPCE,10,4088
86,32,13,1,1,3147,3069,,,0,TPCE,9,3679
117,32,13,1,1,347,3090,,,0,TPCE,19,7767
117,32,13,1,1,1835,3114,,,0,TPCE,5,2044
94,32,13,1,1,8233,3117,,,0,TPCE,15,6132
82,32,13,1,1,11668,3126,,,0,TPCE,19,7767
83,32,13,1,1,3598,3139,,,0,TPCE,14,5723
91,32,13,1,1,1659,3141,,,0,TPCE,18,7358
100,32,13,1,1,3580,3145,,,0,TPCE,5,2044
107,32,13,1,1,11342,3168,,,0,TPCE,2,817
106,32,13,1,1,2398,3172,,,0,TPCE,3,1226
95,32,13,1,1,441,3182,,,0,TPCE,10,4088
91,32,13,1,1,21368,3206,,,0,TPCE,14,5723
109,32,13,1,1,21362,3208,,,0,TPCE,6,2452
112,32,13,1,1,4737,3218,,,0,TPCE,11,4496
84,32,13,1,1,2410,3230,,,0,TPCE,6,2452
110,32,13,1,1,10988,3246,,,0,TPCE,15,6132
99,32,13,1,1,4402,3268,,,0,TPCE,6,2452
94,32,13,1,1,1692,3272,,,0,TPCE,11,4496
115,32,13,1,1,22480,3274,,,0,TPCE,15,6132
121,32,13,1,1,3404,3286,,,0,TPCE,15,6132
117,32,13,1,1,33046,3294,,,0,TPCE,12,4905
111,32,13,1,1,453,3296,,,0,TPCE,15,6132
104,32,13,1,1,3077,3322,,,0,TPCE,12,4905
118,32,13,1,1,11078,3332,,,0,TPCE,6,2452
110,32,13,1,1,23682,3346,,,0,TPCE,9,3679
83,32,13,1,1,12246,3347,,,0,TPCE,14,5723
89,32,13,1,1,17591,3359,,,0,TPCE,19,7767
119,32,13,1,1,30764,3365,,,0,TPCE,20,8176
99,32,13,1,1,27292,3371,,,0,TPCE,15,6132
99,32,13,1,1,17586,3378,,,0,TPCE,16,6540
92,32,13,1,1,15857,3379,,,0,TPCE,14,5723
110,32,13,1,1,9195,3380,,,0,TPCE,9,3679
101,32,13,1,1,27322,3390,,,0,TPCE,18,7358
95,32,13,1,1,17339,3396,,,0,TPCE,10,4088
110,32,13,1,1,4021,3405,,,0,TPCE,7,2861
120,32,13,1,1,7848,3416,,,0,TPCE,7,2861
87,32,13,1,1,197,3440,,,0,TPCE,13,5314
91,32,13,1,1,1797,3448,,,0,TPCE,13,5314
90,32,13,1,1,12252,3462,,,0,TPCE,6,2452
87,32,13,1,1,1380,3468,,,0,TPCE,3,1226
110,32,13,1,1,10235,3474,,,0,TPCE,12,4905
119,32,13,1,1,17976,3488,,,0,TPCE,18,7358
111,32,13,1,1,12397,3493,,,0,TPCE,16,6540
109,32,13,1,1,10005,3501,,,0,TPCE,9,3679
93,32,13,1,1,1552,3512,,,0,TPCE,9,3679
103,32,13,1,1,1584,3515,,,0,TPCE,8,3270
89,32,13,1,1,1309,3525,,,0,TPCE,9,3679
86,32,13,1,1,2247,3532,,,0,TPCE,18,7358
121,32,13,1,1,185,3537,,,0,TPCE,5,2044
96,32,13,1,1,8220,3554,,,0,TPCE,15,6132
119,32,13,1,1,833,3560,,,0,TPCE,16,6540
118,32,13,1,1,10040,3563,,,0,TPCE,7,2861
102,32,13,1,1,3522,3596,,,0,TPCE,15,6132
93,32,13,1,1,4851,3600,,,0,TPCE,2,817
91,32,13,1,1,344,3608,,,0,TPCE,12,4905
105,32,13,1,1,3135,3629,,,0,TPCE,18,7358
119,32,13,1,1,1829,3634,,,0,TPCE,8,3270
92,32,13,1,1,9169,3655,,,0,TPCE,19,7767
108,32,13,1,1,1723,3676,,,0,TPCE,2,817
86,32,13,1,1,12400,3677,,,0,TPCE,3,1226
87,32,13,1,1,8220,3695,,,0,TPCE,5,2044
114,32,13,1,1,11261,3700,,,0,TPCE,20,8176
90,32,13,1,1,17593,3717,,,0,TPCE,6,2452
122,32,13,1,1,279,3718,,,0,TPCE,20,8176
121,32,13,1,1,232,3721,,,0,TPCE,18,7358
112,32,13,1,1,10613,3724,,,0,TPCE,3,1226
91,32,13,1,1,17649,3727,,,0,TPCE,18,7358
84,32,13,1,1,24822,3735,,,0,TPCE,13,5314
115,32,13,1,1,788,3743,,,0,TPCE,8,3270
121,32,13,1,1,2477,3756,,,0,TPCE,18,7358
118,32,13,1,1,9508,3785,,,0,TPCE,9,3679
117,32,13,1,1,11078,3795,,,0,TPCE,18,7358
94,32,13,1,1,3917,3845,,,0,TPCE,18,7358
96,32,13,1,1,1198,3876,,,0,TPCE,11,4496
102,32,13,1,1,12520,3878,,,0,TPCE,4,1635
94,32,13,1,1,4068,3890,,,0,TPCE,4,1635
103,32,13,1,1,3503,3906,,,0,TPCE,2,817
106,32,13,1,1,289,3912,,,0,TPCE,12,4905
90,32,13,1,1,11945,3937,,,0,TPCE,14,5723
92,32,13,1,1,8079,3941,,,0,TPCE,8,3270
93,32,13,1,1,24826,3942,,,0,TPCE,3,1226
90,32,13,1,1,4045,3952,,,0,TPCE,16,6540
112,32,13,1,1,6979,3960,,,0,TPCE,20,8176
106,32,13,1,1,16882,3964,,,0,TPCE,19,7767
115,32,13,1,1,3245,3977,,,0,TPCE,14,5723
120,32,13,1,1,391,3978,,,0,TPCE,10,4088
92,32,13,1,1,170,4008,,,0,TPCE,5,2044
116,32,13,1,1,17634,4011,,,0,TPCE,15,6132
100,32,13,1,1,1684,4016,,,0,TPCE,10,4088
104,32,13,1,1,4001,4020,,,0,TPCE,5,2044
112,32,13,1,1,18251,4036,,,0,TPCE,2,817
82,32,13,1,1,10608,4037,,,0,TPCE,17,6949
105,32,13,1,1,3334,4053,,,0,TPCE,17,6949
119,32,13,1,1,27586,4062,,,0,TPCE,15,6132
114,32,13,1,1,2878,4077,,,0,TPCE,16,6540
114,32,13,1,1,11672,4082,,,0,TPCE,4,1635
85,32,13,1,1,21648,4091,,,0,TPCE,15,6132
118,32,13,1,1,3370,4092,,,0,TPCE,3,1226
112,32,13,1,1,281,4130,,,0,TPCE,13,5314
110,32,13,1,1,9167,4146,,,0,TPCE,2,817
82,32,13,1,1,4813,4158,,,0,TPCE,13,5314
102,32,13,1,1,21231,4168,,,0,TPCE,5,2044
108,32,13,1,1,13104,4187,,,0,TPCE,7,2861
111,32,13,1,1,21942,4205,,,0,TPCE,16,6540
107,32,13,1,1,8079,4218,,,0,TPCE,9,3679
101,32,13,1,1,2388,4222,,,0,TPCE,7,2861
115,32,13,1,1,8053,4238,,,0,TPCE,17,6949
110,32,13,1,1,402,4239,,,0,TPCE,19,7767
96,32,13,1,1,4475,4244,,,0,TPCE,6,2452
97,32,13,1,1,10632,4253,,,0,TPCE,14,5723
115,32,13,1,1,20227,4260,,,0,TPCE,8,3270
101,32,13,1,1,25280,4262,,,0,TPCE,20,8176
107,32,13,1,1,3366,4287,,,0,TPCE,11,4496
87,32,13,1,1,17509,4289,,,0,TPCE,9,3679
94,32,13,1,1,4006,4295,,,0,TPCE,9,3679
101,32,13,1,1,2178,4319,,,0,TPCE,20,8176
119,32,13,1,1,3741,4337,,,0,TPCE,8,3270
96,32,13,1,1,17786,4357,,,0,TPCE,8,3270
111,32,13,1,1,48078,4362,,,0,TPCE,2,817
95,32,13,1,1,2954,4365,,,0,TPCE,18,7358
118,32,13,1,1,7879,4367,,,0,TPCE,19,7767
95,32,13,1,1,562,4381,,,0,TPCE,20,8176
108,32,13,1,1,23704,4383,,,0,TPCE,8,3270
